id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
826161,329,6/29/2015 8:12,Steuart at Market,74,6/29/2015 8:18,Embarcadero at Sansome,60,368,Subscriber,94597
826040,669,6/29/2015 7:38,San Francisco Caltrain 2 (330 Townsend),69,6/29/2015 7:49,Spear at Folsom,49,331,Subscriber,94105
825993,226,6/29/2015 7:22,Temporary Transbay Terminal (Howard at Beale),55,6/29/2015 7:26,Clay at Battery,41,437,Subscriber,94105
825910,326,6/29/2015 6:32,Powell at Post (Union Square),71,6/29/2015 6:37,Beale at Market,56,597,Subscriber,94109
825406,188,6/28/2015 10:58,Davis at Jackson,42,6/28/2015 11:02,Commercial at Montgomery,45,457,Subscriber,94111
825200,446,6/27/2015 20:05,San Francisco Caltrain 2 (330 Townsend),69,6/27/2015 20:12,Powell Street BART,39,285,Subscriber,94107
824989,862,6/27/2015 15:13,Embarcadero at Sansome,60,6/27/2015 15:28,Embarcadero at Sansome,60,514,Customer,57
824862,1229,6/27/2015 12:26,San Francisco Caltrain (Townsend at 4th),70,6/27/2015 12:47,Harry Bridges Plaza (Ferry Building),50,568,Subscriber,94107
824848,597,6/27/2015 12:09,SJSU 4th at San Carlos,12,6/27/2015 12:19,San Pedro Square,6,696,Subscriber,95106
824744,1816,6/27/2015 9:47,Embarcadero at Sansome,60,6/27/2015 10:17,Embarcadero at Sansome,60,490,Customer,94105
824738,1013,6/27/2015 9:28,Howard at 2nd,63,6/27/2015 9:45,Embarcadero at Sansome,60,300,Customer,94105
824669,1039,6/26/2015 22:04,Steuart at Market,74,6/26/2015 22:22,South Van Ness at Market,66,356,Subscriber,94112
824621,731,6/26/2015 20:21,San Francisco Caltrain 2 (330 Townsend),69,6/26/2015 20:33,Golden Gate at Polk,59,538,Subscriber,94107
824531,917,6/26/2015 18:56,Harry Bridges Plaza (Ferry Building),50,6/26/2015 19:12,2nd at Townsend,61,466,Customer,11222
824326,1079,6/26/2015 17:34,Temporary Transbay Terminal (Howard at Beale),55,6/26/2015 17:52,Powell Street BART,39,549,Customer,94704
824284,368,6/26/2015 17:23,Harry Bridges Plaza (Ferry Building),50,6/26/2015 17:29,Embarcadero at Sansome,60,288,Customer,94941
824267,626,6/26/2015 17:17,Washington at Kearny,46,6/26/2015 17:28,Temporary Transbay Terminal (Howard at Beale),55,289,Subscriber,94010
824242,226,6/26/2015 17:10,Townsend at 7th,65,6/26/2015 17:14,San Francisco Caltrain 2 (330 Townsend),69,313,Subscriber,94103
824235,656,6/26/2015 17:07,Market at Sansome,77,6/26/2015 17:18,San Francisco Caltrain 2 (330 Townsend),69,709,Subscriber,95112
823996,778,6/26/2015 15:38,Steuart at Market,74,6/26/2015 15:51,San Francisco Caltrain (Townsend at 4th),70,66,Subscriber,95126
823848,1914,6/26/2015 13:45,San Francisco City Hall,58,6/26/2015 14:17,Embarcadero at Sansome,60,604,Customer,92603
823736,370,6/26/2015 12:13,Castro Street and El Camino Real,32,6/26/2015 12:19,Mountain View Caltrain Station,28,72,Subscriber,94040
823656,501,6/26/2015 11:02,Civic Center BART (7th at Market),72,6/26/2015 11:10,Mechanics Plaza (Market at Battery),75,338,Subscriber,94901
823493,253,6/26/2015 9:21,San Jose Diridon Caltrain Station,2,6/26/2015 9:25,Santa Clara at Almaden,4,643,Subscriber,94110
823485,783,6/26/2015 9:16,Steuart at Market,74,6/26/2015 9:29,Embarcadero at Sansome,60,275,Subscriber,94553
823249,966,6/26/2015 8:07,San Francisco Caltrain 2 (330 Townsend),69,6/26/2015 8:23,Mechanics Plaza (Market at Battery),75,559,Subscriber,95123
823238,473,6/26/2015 8:05,San Francisco Caltrain 2 (330 Townsend),69,6/26/2015 8:13,Howard at 2nd,63,468,Subscriber,94062
823171,529,6/26/2015 7:44,2nd at Folsom,62,6/26/2015 7:52,San Francisco Caltrain (Townsend at 4th),70,270,Subscriber,94549
822891,703,6/25/2015 19:07,San Francisco Caltrain 2 (330 Townsend),69,6/25/2015 19:18,Harry Bridges Plaza (Ferry Building),50,484,Subscriber,94133
822863,206,6/25/2015 18:50,Davis at Jackson,42,6/25/2015 18:54,Beale at Market,56,483,Subscriber,94609
822745,738,6/25/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,6/25/2015 18:21,2nd at Folsom,62,533,Subscriber,94105
822667,277,6/25/2015 17:49,Mountain View City Hall,27,6/25/2015 17:53,Mountain View Caltrain Station,28,28,Subscriber,94402
822664,712,6/25/2015 17:48,Beale at Market,56,6/25/2015 18:00,San Francisco Caltrain (Townsend at 4th),70,602,Subscriber,94089
822657,688,6/25/2015 17:45,Market at Sansome,77,6/25/2015 17:56,San Francisco City Hall,58,528,Subscriber,94111
822416,352,6/25/2015 16:36,Temporary Transbay Terminal (Howard at Beale),55,6/25/2015 16:42,Yerba Buena Center of the Arts (3rd @ Howard),68,561,Subscriber,94105
822388,706,6/25/2015 16:23,Temporary Transbay Terminal (Howard at Beale),55,6/25/2015 16:35,San Francisco Caltrain (Townsend at 4th),70,271,Subscriber,94404
822284,242,6/25/2015 15:30,San Francisco Caltrain (Townsend at 4th),70,6/25/2015 15:34,Townsend at 7th,65,709,Customer,83712
822201,1230,6/25/2015 14:34,2nd at Townsend,61,6/25/2015 14:55,Powell at Post (Union Square),71,266,Customer,62298
822145,8531,6/25/2015 13:23,Commercial at Montgomery,45,6/25/2015 15:45,Commercial at Montgomery,45,16,Customer,94123
821803,393,6/25/2015 9:10,Embarcadero at Sansome,60,6/25/2015 9:17,Harry Bridges Plaza (Ferry Building),50,449,Subscriber,94111
821586,783,6/25/2015 8:24,Palo Alto Caltrain Station,34,6/25/2015 8:37,Park at Olive,38,92,Subscriber,94002
821490,402,6/25/2015 8:02,Embarcadero at Sansome,60,6/25/2015 8:08,Steuart at Market,74,462,Subscriber,94133
821414,688,6/25/2015 7:37,Temporary Transbay Terminal (Howard at Beale),55,6/25/2015 7:49,San Francisco Caltrain (Townsend at 4th),70,473,Subscriber,94602
820923,2534,6/24/2015 17:57,Market at 10th,67,6/24/2015 18:40,Embarcadero at Folsom,51,709,Subscriber,94401
820896,237,6/24/2015 17:51,Market at 4th,76,6/24/2015 17:55,Howard at 2nd,63,378,Subscriber,94108
820867,321,6/24/2015 17:42,Townsend at 7th,65,6/24/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69,417,Subscriber,94086
820856,678,6/24/2015 17:40,Embarcadero at Folsom,51,6/24/2015 17:51,San Francisco Caltrain (Townsend at 4th),70,291,Subscriber,95014
820760,512,6/24/2015 17:11,Market at 4th,76,6/24/2015 17:19,Market at 10th,67,709,Subscriber,94103
820682,420,6/24/2015 16:52,Civic Center BART (7th at Market),72,6/24/2015 16:59,Temporary Transbay Terminal (Howard at Beale),55,740,Subscriber,94530
820250,44479,6/24/2015 10:19,Spear at Folsom,49,6/24/2015 22:40,Townsend at 7th,65,429,Subscriber,94105
820158,678,6/24/2015 9:31,San Francisco Caltrain (Townsend at 4th),70,6/24/2015 9:43,Steuart at Market,74,209,Subscriber,94024
819935,554,6/24/2015 8:43,Harry Bridges Plaza (Ferry Building),50,6/24/2015 8:52,2nd at Townsend,61,598,Subscriber,94612
819592,802,6/24/2015 6:46,San Francisco Caltrain (Townsend at 4th),70,6/24/2015 7:00,Beale at Market,56,480,Subscriber,94070
819491,676,6/23/2015 21:06,2nd at Townsend,61,6/23/2015 21:17,Powell at Post (Union Square),71,493,Subscriber,94109
819395,588,6/23/2015 19:31,Mechanics Plaza (Market at Battery),75,6/23/2015 19:41,Spear at Folsom,49,411,Subscriber,94105
819258,415,6/23/2015 18:21,Spear at Folsom,49,6/23/2015 18:28,2nd at Townsend,61,373,Subscriber,89451
819250,608,6/23/2015 18:14,2nd at South Park,64,6/23/2015 18:25,San Francisco Caltrain 2 (330 Townsend),69,566,Subscriber,94301
819153,593,6/23/2015 17:51,Steuart at Market,74,6/23/2015 18:01,San Francisco Caltrain (Townsend at 4th),70,599,Subscriber,94070
819131,455,6/23/2015 17:46,Market at Sansome,77,6/23/2015 17:53,Embarcadero at Sansome,60,314,Subscriber,94133
819103,450,6/23/2015 17:39,Market at 4th,76,6/23/2015 17:46,San Francisco Caltrain 2 (330 Townsend),69,189,Subscriber,94303
818901,202,6/23/2015 16:50,Embarcadero at Folsom,51,6/23/2015 16:53,Embarcadero at Bryant,54,491,Subscriber,95131
818891,140,6/23/2015 16:44,2nd at Folsom,62,6/23/2015 16:47,Temporary Transbay Terminal (Howard at Beale),55,455,Subscriber,94602
818838,711,6/23/2015 16:16,2nd at South Park,64,6/23/2015 16:28,Market at Sansome,77,358,Subscriber,94549
818766,220,6/23/2015 15:50,Townsend at 7th,65,6/23/2015 15:54,San Francisco Caltrain 2 (330 Townsend),69,608,Subscriber,94043
818751,463,6/23/2015 15:41,Spear at Folsom,49,6/23/2015 15:49,Clay at Battery,41,347,Customer,94939
818745,820,6/23/2015 15:37,Howard at 2nd,63,6/23/2015 15:51,Townsend at 7th,65,471,Subscriber,94551
818699,364,6/23/2015 15:11,2nd at Townsend,61,6/23/2015 15:18,Townsend at 7th,65,400,Subscriber,94618
818622,342,6/23/2015 13:09,Redwood City Public Library,24,6/23/2015 13:15,San Mateo County Center,23,673,Subscriber,94061
818438,579,6/23/2015 10:32,Steuart at Market,74,6/23/2015 10:41,2nd at Townsend,61,332,Subscriber,94107
818319,179,6/23/2015 9:26,Yerba Buena Center of the Arts (3rd @ Howard),68,6/23/2015 9:29,5th at Howard,57,374,Subscriber,94119
818185,519,6/23/2015 8:53,Market at 4th,76,6/23/2015 9:01,San Francisco Caltrain (Townsend at 4th),70,492,Subscriber,94703
818068,437,6/23/2015 8:24,Steuart at Market,74,6/23/2015 8:32,2nd at Townsend,61,489,Subscriber,94549
818036,271,6/23/2015 8:13,2nd at Townsend,61,6/23/2015 8:18,2nd at Folsom,62,520,Subscriber,94107
817974,29919,6/23/2015 8:04,San Francisco Caltrain (Townsend at 4th),70,6/23/2015 16:23,San Francisco Caltrain (Townsend at 4th),70,392,Subscriber,94010
817955,277,6/23/2015 8:02,Mountain View Caltrain Station,28,6/23/2015 8:06,Castro Street and El Camino Real,32,80,Subscriber,94118
817950,262,6/23/2015 8:01,Mountain View Caltrain Station,28,6/23/2015 8:05,Mountain View City Hall,27,678,Subscriber,94402
817665,751,6/22/2015 20:23,Clay at Battery,41,6/22/2015 20:35,San Francisco Caltrain 2 (330 Townsend),69,309,Subscriber,94025
817504,786,6/22/2015 18:39,Townsend at 7th,65,6/22/2015 18:52,Harry Bridges Plaza (Ferry Building),50,343,Subscriber,94117
817452,385,6/22/2015 18:14,Howard at 2nd,63,6/22/2015 18:21,Powell at Post (Union Square),71,320,Subscriber,94108
817269,449,6/22/2015 17:32,Commercial at Montgomery,45,6/22/2015 17:39,Temporary Transbay Terminal (Howard at Beale),55,109,Subscriber,94611
817243,749,6/22/2015 17:25,Harry Bridges Plaza (Ferry Building),50,6/22/2015 17:38,Townsend at 7th,65,462,Subscriber,94107
817200,324,6/22/2015 17:15,Beale at Market,56,6/22/2015 17:20,Embarcadero at Bryant,54,67,Subscriber,94107
816953,405,6/22/2015 15:27,Market at 10th,67,6/22/2015 15:34,Market at 4th,76,267,Subscriber,94108
816924,3471,6/22/2015 14:52,Embarcadero at Vallejo,48,6/22/2015 15:50,Embarcadero at Sansome,60,621,Customer,55436
816729,699,6/22/2015 10:11,Embarcadero at Sansome,60,6/22/2015 10:23,Steuart at Market,74,560,Subscriber,94117
816570,622,6/22/2015 9:10,2nd at South Park,64,6/22/2015 9:21,Market at Sansome,77,347,Subscriber,94107
816475,292,6/22/2015 8:53,San Francisco Caltrain (Townsend at 4th),70,6/22/2015 8:58,Townsend at 7th,65,96,Subscriber,94041
816434,379,6/22/2015 8:44,Golden Gate at Polk,59,6/22/2015 8:50,Market at Sansome,77,212,Subscriber,94109
816133,655,6/22/2015 7:21,San Francisco Caltrain 2 (330 Townsend),69,6/22/2015 7:32,Temporary Transbay Terminal (Howard at Beale),55,606,Subscriber,94403
816068,547,6/22/2015 6:48,San Francisco Caltrain (Townsend at 4th),70,6/22/2015 6:57,Embarcadero at Bryant,54,453,Subscriber,95008
815982,523,6/21/2015 21:59,Beale at Market,56,6/21/2015 22:08,Embarcadero at Sansome,60,372,Subscriber,94133
815886,871,6/21/2015 16:58,2nd at Townsend,61,6/21/2015 17:13,Embarcadero at Vallejo,48,29,Subscriber,94104
815200,261,6/20/2015 10:47,Grant Avenue at Columbus Avenue,73,6/20/2015 10:51,Harry Bridges Plaza (Ferry Building),50,378,Subscriber,94133
814715,275,6/19/2015 17:13,Embarcadero at Bryant,54,6/19/2015 17:17,Steuart at Market,74,350,Subscriber,94107
814648,280,6/19/2015 16:55,Mountain View Caltrain Station,28,6/19/2015 16:59,Evelyn Park and Ride,30,255,Subscriber,95032
814437,932,6/19/2015 15:26,Embarcadero at Vallejo,48,6/19/2015 15:41,San Francisco Caltrain 2 (330 Townsend),69,484,Customer,nil
814426,944,6/19/2015 15:14,Broadway St at Battery St,82,6/19/2015 15:30,San Francisco Caltrain (Townsend at 4th),70,275,Subscriber,94025
814405,320,6/19/2015 14:59,Harry Bridges Plaza (Ferry Building),50,6/19/2015 15:04,Embarcadero at Bryant,54,506,Subscriber,92506
814325,4134,6/19/2015 13:35,Mountain View Caltrain Station,28,6/19/2015 14:44,Mountain View Caltrain Station,28,254,Customer,nil
814086,603,6/19/2015 9:50,2nd at Townsend,61,6/19/2015 10:00,Harry Bridges Plaza (Ferry Building),50,576,Subscriber,94107
813995,644,6/19/2015 9:13,San Francisco Caltrain 2 (330 Townsend),69,6/19/2015 9:24,Washington at Kearny,46,334,Subscriber,94087
813947,516,6/19/2015 8:55,Embarcadero at Folsom,51,6/19/2015 9:04,Broadway St at Battery St,82,573,Subscriber,94107
813863,657,6/19/2015 8:34,Civic Center BART (7th at Market),72,6/19/2015 8:45,Clay at Battery,41,412,Subscriber,94110
813642,637,6/19/2015 7:03,Market at 10th,67,6/19/2015 7:14,San Francisco Caltrain (Townsend at 4th),70,532,Subscriber,94103
813591,385,6/18/2015 23:32,2nd at Folsom,62,6/18/2015 23:39,San Francisco Caltrain 2 (330 Townsend),69,306,Subscriber,94061
813142,477,6/18/2015 17:35,2nd at Folsom,62,6/18/2015 17:43,Harry Bridges Plaza (Ferry Building),50,480,Subscriber,94973
813030,255,6/18/2015 17:11,Temporary Transbay Terminal (Howard at Beale),55,6/18/2015 17:15,2nd at Folsom,62,416,Subscriber,94158
812983,276,6/18/2015 16:59,Cowper at University,37,6/18/2015 17:03,Palo Alto Caltrain Station,34,94,Subscriber,94108
812912,602,6/18/2015 16:41,Temporary Transbay Terminal (Howard at Beale),55,6/18/2015 16:51,San Francisco Caltrain (Townsend at 4th),70,589,Subscriber,94404
812809,209,6/18/2015 15:53,Mechanics Plaza (Market at Battery),75,6/18/2015 15:57,Temporary Transbay Terminal (Howard at Beale),55,265,Subscriber,94610
812735,950,6/18/2015 14:37,Townsend at 7th,65,6/18/2015 14:52,Temporary Transbay Terminal (Howard at Beale),55,582,Subscriber,94130
812716,500,6/18/2015 13:52,Commercial at Montgomery,45,6/18/2015 14:00,Powell at Post (Union Square),71,362,Subscriber,94118
812658,668,6/18/2015 12:45,Embarcadero at Sansome,60,6/18/2015 12:56,2nd at South Park,64,310,Subscriber,94607
812631,546,6/18/2015 12:18,Market at 4th,76,6/18/2015 12:27,Davis at Jackson,42,354,Subscriber,94107
812595,186,6/18/2015 11:45,Steuart at Market,74,6/18/2015 11:48,Embarcadero at Folsom,51,286,Subscriber,94941
812555,290,6/18/2015 10:58,5th at Howard,57,6/18/2015 11:03,Market at Sansome,77,529,Subscriber,94107
812328,975,6/18/2015 9:04,Market at 10th,67,6/18/2015 9:20,Embarcadero at Sansome,60,542,Subscriber,94301
812055,693,6/18/2015 8:02,San Francisco Caltrain (Townsend at 4th),70,6/18/2015 8:14,Davis at Jackson,42,548,Subscriber,95014
811677,479,6/17/2015 19:05,Townsend at 7th,65,6/17/2015 19:13,Civic Center BART (7th at Market),72,564,Subscriber,94598
811491,701,6/17/2015 17:58,Post at Kearny,47,6/17/2015 18:09,Commercial at Montgomery,45,137,Subscriber,94103
811381,1116,6/17/2015 17:27,2nd at South Park,64,6/17/2015 17:45,Embarcadero at Sansome,60,538,Subscriber,94133
811101,715,6/17/2015 16:06,San Jose City Hall,10,6/17/2015 16:18,Japantown,9,22,Subscriber,95113
811014,634,6/17/2015 15:17,Mechanics Plaza (Market at Battery),75,6/17/2015 15:28,San Francisco Caltrain (Townsend at 4th),70,469,Subscriber,94040
810617,206,6/17/2015 9:32,Beale at Market,56,6/17/2015 9:35,Davis at Jackson,42,599,Subscriber,94111
810553,583,6/17/2015 9:09,Market at 10th,67,6/17/2015 9:19,Powell at Post (Union Square),71,505,Subscriber,94102
810245,768,6/17/2015 7:52,Broadway St at Battery St,82,6/17/2015 8:05,San Francisco Caltrain (Townsend at 4th),70,336,Subscriber,94133
810086,132,6/17/2015 6:37,2nd at Townsend,61,6/17/2015 6:39,San Francisco Caltrain (Townsend at 4th),70,29,Subscriber,94107
810049,430,6/17/2015 5:18,Grant Avenue at Columbus Avenue,73,6/17/2015 5:25,Market at 4th,76,475,Subscriber,94133
809985,758,6/16/2015 21:11,Market at 10th,67,6/16/2015 21:24,San Francisco Caltrain 2 (330 Townsend),69,740,Subscriber,94107
809938,644,6/16/2015 19:59,2nd at Folsom,62,6/16/2015 20:09,Market at Sansome,77,427,Subscriber,94105
809642,699,6/16/2015 17:37,South Van Ness at Market,66,6/16/2015 17:49,San Francisco Caltrain 2 (330 Townsend),69,401,Subscriber,94010
809064,371,6/16/2015 12:28,Steuart at Market,74,6/16/2015 12:34,Embarcadero at Vallejo,48,563,Subscriber,94708
808927,531,6/16/2015 10:14,San Francisco Caltrain (Townsend at 4th),70,6/16/2015 10:23,5th at Howard,57,355,Subscriber,94002
808777,248,6/16/2015 9:06,Mountain View Caltrain Station,28,6/16/2015 9:10,Mountain View City Hall,27,201,Subscriber,94402
808705,508,6/16/2015 8:52,Spear at Folsom,49,6/16/2015 9:00,San Francisco Caltrain (Townsend at 4th),70,594,Subscriber,94105
808410,501,6/16/2015 7:37,MLK Library,11,6/16/2015 7:45,San Jose Diridon Caltrain Station,2,658,Subscriber,95113
808090,845,6/15/2015 19:08,Townsend at 7th,65,6/15/2015 19:22,Powell at Post (Union Square),71,521,Subscriber,94025
807989,824,6/15/2015 18:29,Howard at 2nd,63,6/15/2015 18:42,Golden Gate at Polk,59,586,Subscriber,94107
807929,181,6/15/2015 18:07,Townsend at 7th,65,6/15/2015 18:10,San Francisco Caltrain 2 (330 Townsend),69,513,Subscriber,95112
807848,406,6/15/2015 17:41,Market at Sansome,77,6/15/2015 17:48,Steuart at Market,74,479,Subscriber,94925
807821,715,6/15/2015 17:34,Santa Clara County Civic Center,80,6/15/2015 17:45,Ryland Park,84,241,Subscriber,95112
807649,899,6/15/2015 16:54,Clay at Battery,41,6/15/2015 17:09,San Francisco Caltrain (Townsend at 4th),70,599,Subscriber,94070
807579,782,6/15/2015 16:34,Townsend at 7th,65,6/15/2015 16:47,Harry Bridges Plaza (Ferry Building),50,607,Subscriber,94501
807523,516,6/15/2015 16:00,2nd at South Park,64,6/15/2015 16:09,Market at Sansome,77,358,Subscriber,94544
807430,642,6/15/2015 14:40,2nd at South Park,64,6/15/2015 14:51,Post at Kearny,47,537,Subscriber,94102
807072,211,6/15/2015 9:19,Broadway St at Battery St,82,6/15/2015 9:22,Mechanics Plaza (Market at Battery),75,420,Subscriber,94107
807044,252,6/15/2015 9:11,San Francisco Caltrain 2 (330 Townsend),69,6/15/2015 9:15,Townsend at 7th,65,597,Subscriber,94401
806911,512,6/15/2015 8:42,2nd at Townsend,61,6/15/2015 8:51,Harry Bridges Plaza (Ferry Building),50,571,Subscriber,94107
806895,764,6/15/2015 8:35,Harry Bridges Plaza (Ferry Building),50,6/15/2015 8:48,Townsend at 7th,65,383,Subscriber,94518
806804,806,6/15/2015 8:14,San Francisco Caltrain 2 (330 Townsend),69,6/15/2015 8:27,Market at 10th,67,397,Subscriber,94061
806763,547,6/15/2015 8:07,Temporary Transbay Terminal (Howard at Beale),55,6/15/2015 8:16,Embarcadero at Sansome,60,366,Subscriber,94611
806757,837,6/15/2015 8:05,Spear at Folsom,49,6/15/2015 8:19,Townsend at 7th,65,521,Subscriber,94547
806741,1029,6/15/2015 8:03,Steuart at Market,74,6/15/2015 8:20,Townsend at 7th,65,29,Subscriber,94590
806667,289,6/15/2015 7:34,5th at Howard,57,6/15/2015 7:39,San Francisco Caltrain 2 (330 Townsend),69,397,Subscriber,94103
806563,511,6/15/2015 6:24,St James Park,13,6/15/2015 6:33,San Jose Diridon Caltrain Station,2,142,Subscriber,97214
806489,457,6/14/2015 20:24,San Francisco Caltrain 2 (330 Townsend),69,6/14/2015 20:31,San Francisco Caltrain 2 (330 Townsend),69,568,Subscriber,94107
806398,797,6/14/2015 16:29,Embarcadero at Folsom,51,6/14/2015 16:42,Washington at Kearny,46,547,Customer,10003
806366,2218,6/14/2015 15:56,Harry Bridges Plaza (Ferry Building),50,6/14/2015 16:33,Embarcadero at Sansome,60,606,Customer,nil
806334,2461,6/14/2015 15:09,Post at Kearny,47,6/14/2015 15:50,Broadway St at Battery St,82,501,Customer,94112
805837,7990,6/13/2015 13:14,Embarcadero at Sansome,60,6/13/2015 15:27,Market at 10th,67,613,Customer,92154
805821,948,6/13/2015 12:46,Harry Bridges Plaza (Ferry Building),50,6/13/2015 13:02,Golden Gate at Polk,59,271,Subscriber,94109
805518,357,6/12/2015 18:53,San Francisco Caltrain (Townsend at 4th),70,6/12/2015 18:59,Yerba Buena Center of the Arts (3rd @ Howard),68,587,Subscriber,94105
805489,628,6/12/2015 18:38,Embarcadero at Sansome,60,6/12/2015 18:48,Embarcadero at Bryant,54,454,Customer,47
805461,580,6/12/2015 18:25,Commercial at Montgomery,45,6/12/2015 18:34,Yerba Buena Center of the Arts (3rd @ Howard),68,611,Subscriber,94117
805314,761,6/12/2015 17:36,Civic Center BART (7th at Market),72,6/12/2015 17:48,San Francisco Caltrain 2 (330 Townsend),69,568,Subscriber,94110
805262,147,6/12/2015 17:15,Howard at 2nd,63,6/12/2015 17:18,Market at Sansome,77,493,Subscriber,94602
805235,649,6/12/2015 17:09,Clay at Battery,41,6/12/2015 17:20,Civic Center BART (7th at Market),72,410,Subscriber,94110
805191,619,6/12/2015 16:56,Embarcadero at Folsom,51,6/12/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,597,Subscriber,95014
